Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
RUS,0 days 00:01:23.722000,0 days 00:00:30.181000,0 days 00:00:30.083000,0 days 00:00:23.458000,SOFT,7.0,,
RUS,0 days 00:01:23.954000,0 days 00:00:30.180000,0 days 00:00:30.199000,0 days 00:00:23.575000,SOFT,8.0,,
RUS,0 days 00:01:23.999000,0 days 00:00:30.226000,0 days 00:00:30.269000,0 days 00:00:23.504000,SOFT,9.0,,
RUS,0 days 00:01:24.069000,0 days 00:00:30.310000,0 days 00:00:30.191000,0 days 00:00:23.568000,SOFT,10.0,,
RUS,0 days 00:01:24.073000,0 days 00:00:30.247000,0 days 00:00:30.261000,0 days 00:00:23.565000,SOFT,11.0,,
RUS,0 days 00:01:23.714000,0 days 00:00:30.157000,0 days 00:00:30.018000,0 days 00:00:23.539000,SOFT,12.0,,
RUS,0 days 00:01:24.514000,0 days 00:00:30.384000,0 days 00:00:30.290000,0 days 00:00:23.840000,SOFT,13.0,,
RUS,0 days 00:01:24.310000,0 days 00:00:30.235000,0 days 00:00:30.345000,0 days 00:00:23.730000,SOFT,14.0,,
RUS,0 days 00:01:24.199000,0 days 00:00:30.280000,0 days 00:00:30.253000,0 days 00:00:23.666000,SOFT,15.0,,
RUS,0 days 00:01:24.535000,0 days 00:00:30.215000,0 days 00:00:30.373000,0 days 00:00:23.947000,SOFT,16.0,,
RUS,0 days 00:01:25.013000,0 days 00:00:30.255000,0 days 00:00:30.562000,0 days 00:00:24.196000,SOFT,17.0,,
RUS,0 days 00:01:24.873000,0 days 00:00:30.350000,0 days 00:00:30.614000,0 days 00:00:23.909000,SOFT,18.0,,
RUS,0 days 00:01:27.655000,0 days 00:00:30.473000,0 days 00:00:30.891000,0 days 00:00:26.291000,SOFT,19.0,,0 days 01:25:14.057000
RUS,0 days 00:01:43.376000,0 days 00:00:49.935000,0 days 00:00:29.990000,0 days 00:00:23.451000,MEDIUM,1.0,0 days 01:25:36.838000,
RUS,0 days 00:01:23.272000,0 days 00:00:29.793000,0 days 00:00:30.077000,0 days 00:00:23.402000,MEDIUM,2.0,,
RUS,0 days 00:01:23.466000,0 days 00:00:30.023000,0 days 00:00:30.089000,0 days 00:00:23.354000,MEDIUM,3.0,,
RUS,0 days 00:01:23.636000,0 days 00:00:30.028000,0 days 00:00:30.227000,0 days 00:00:23.381000,MEDIUM,4.0,,
RUS,0 days 00:01:23.923000,0 days 00:00:30.064000,0 days 00:00:30.327000,0 days 00:00:23.532000,MEDIUM,5.0,,
RUS,0 days 00:01:23.656000,0 days 00:00:29.969000,0 days 00:00:30.239000,0 days 00:00:23.448000,MEDIUM,6.0,,
RUS,0 days 00:01:23.566000,0 days 00:00:29.903000,0 days 00:00:30.184000,0 days 00:00:23.479000,MEDIUM,7.0,,
RUS,0 days 00:01:23.901000,0 days 00:00:29.917000,0 days 00:00:30.217000,0 days 00:00:23.767000,MEDIUM,8.0,,
RUS,0 days 00:01:23.654000,0 days 00:00:29.955000,0 days 00:00:30.033000,0 days 00:00:23.666000,MEDIUM,9.0,,
RUS,0 days 00:01:23.763000,0 days 00:00:29.978000,0 days 00:00:30.326000,0 days 00:00:23.459000,MEDIUM,10.0,,
RUS,0 days 00:01:23.878000,0 days 00:00:30.036000,0 days 00:00:30.282000,0 days 00:00:23.560000,MEDIUM,11.0,,
RUS,0 days 00:01:24.566000,0 days 00:00:30.606000,0 days 00:00:30.400000,0 days 00:00:23.560000,MEDIUM,12.0,,
RUS,0 days 00:01:24.266000,0 days 00:00:30.324000,0 days 00:00:30.376000,0 days 00:00:23.566000,MEDIUM,13.0,,
RUS,0 days 00:01:24.196000,0 days 00:00:30.210000,0 days 00:00:30.481000,0 days 00:00:23.505000,MEDIUM,14.0,,
RUS,0 days 00:01:25.123000,0 days 00:00:30.550000,0 days 00:00:30.773000,0 days 00:00:23.800000,MEDIUM,15.0,,
RUS,0 days 00:01:24.588000,0 days 00:00:30.034000,0 days 00:00:30.712000,0 days 00:00:23.842000,MEDIUM,16.0,,
RUS,0 days 00:01:23.939000,0 days 00:00:30.011000,0 days 00:00:30.469000,0 days 00:00:23.459000,MEDIUM,17.0,,
RUS,0 days 00:01:23.997000,0 days 00:00:29.962000,0 days 00:00:30.189000,0 days 00:00:23.846000,MEDIUM,18.0,,
RUS,0 days 00:01:23.862000,0 days 00:00:30.060000,0 days 00:00:30.130000,0 days 00:00:23.672000,MEDIUM,19.0,,
RUS,0 days 00:01:24.160000,0 days 00:00:29.916000,0 days 00:00:30.394000,0 days 00:00:23.850000,MEDIUM,20.0,,
RUS,0 days 00:01:23.900000,0 days 00:00:29.834000,0 days 00:00:30.367000,0 days 00:00:23.699000,MEDIUM,21.0,,
RUS,0 days 00:01:24.267000,0 days 00:00:30.232000,0 days 00:00:30.387000,0 days 00:00:23.648000,MEDIUM,22.0,,
RUS,0 days 00:01:26.637000,0 days 00:00:30.189000,0 days 00:00:30.459000,0 days 00:00:25.989000,MEDIUM,23.0,,0 days 01:57:47.698000
RUS,0 days 00:01:42.258000,0 days 00:00:48.742000,0 days 00:00:30.107000,0 days 00:00:23.409000,MEDIUM,1.0,0 days 01:58:09.409000,
RUS,0 days 00:01:25.108000,0 days 00:00:30.262000,0 days 00:00:30.769000,0 days 00:00:24.077000,MEDIUM,2.0,,
RUS,0 days 00:01:23.931000,0 days 00:00:30.316000,0 days 00:00:30.443000,0 days 00:00:23.172000,MEDIUM,3.0,,
RUS,0 days 00:01:22.967000,0 days 00:00:29.909000,0 days 00:00:29.808000,0 days 00:00:23.250000,MEDIUM,4.0,,
RUS,0 days 00:01:22.907000,0 days 00:00:29.753000,0 days 00:00:29.858000,0 days 00:00:23.296000,MEDIUM,5.0,,
RUS,0 days 00:01:23.040000,0 days 00:00:29.715000,0 days 00:00:29.907000,0 days 00:00:23.418000,MEDIUM,6.0,,
RUS,0 days 00:01:23.027000,0 days 00:00:29.771000,0 days 00:00:30.020000,0 days 00:00:23.236000,MEDIUM,7.0,,
RUS,0 days 00:01:23.223000,0 days 00:00:29.826000,0 days 00:00:30.017000,0 days 00:00:23.380000,MEDIUM,8.0,,
RUS,0 days 00:01:23.128000,0 days 00:00:29.828000,0 days 00:00:29.860000,0 days 00:00:23.440000,MEDIUM,9.0,,
RUS,0 days 00:01:23.394000,0 days 00:00:29.723000,0 days 00:00:30.173000,0 days 00:00:23.498000,MEDIUM,10.0,,
RUS,0 days 00:01:23.508000,0 days 00:00:29.824000,0 days 00:00:29.941000,0 days 00:00:23.743000,MEDIUM,11.0,,
RUS,0 days 00:01:24.170000,0 days 00:00:29.731000,0 days 00:00:30.783000,0 days 00:00:23.656000,MEDIUM,12.0,,
RUS,0 days 00:01:23.533000,0 days 00:00:29.515000,0 days 00:00:30.516000,0 days 00:00:23.502000,MEDIUM,13.0,,
RUS,0 days 00:01:23.854000,0 days 00:00:30.059000,0 days 00:00:30.263000,0 days 00:00:23.532000,MEDIUM,14.0,,
RUS,0 days 00:01:23.007000,0 days 00:00:29.381000,0 days 00:00:29.986000,0 days 00:00:23.640000,MEDIUM,15.0,,
RUS,0 days 00:01:23.330000,0 days 00:00:29.893000,0 days 00:00:29.927000,0 days 00:00:23.510000,MEDIUM,16.0,,
RUS,0 days 00:01:22.791000,0 days 00:00:29.896000,0 days 00:00:29.695000,0 days 00:00:23.200000,MEDIUM,17.0,,
RUS,0 days 00:01:22.766000,0 days 00:00:29.881000,0 days 00:00:29.707000,0 days 00:00:23.178000,MEDIUM,18.0,,
RUS,0 days 00:01:23.057000,0 days 00:00:29.975000,0 days 00:00:29.778000,0 days 00:00:23.304000,MEDIUM,19.0,,
RUS,0 days 00:01:23.154000,0 days 00:00:29.691000,0 days 00:00:29.898000,0 days 00:00:23.565000,MEDIUM,20.0,,
