Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
PER,0 days 00:01:23.125000,0 days 00:00:29.171000,0 days 00:00:28.825000,0 days 00:00:25.129000,INTERMEDIATE,8.0,,
PER,0 days 00:01:50.512000,0 days 00:00:40.544000,0 days 00:00:29.498000,0 days 00:00:40.470000,INTERMEDIATE,9.0,,0 days 02:30:04.085000
PER,,,0 days 00:00:31.958000,0 days 00:00:36.705000,INTERMEDIATE,7.0,0 days 03:11:05.760000,0 days 03:12:46.289000
PER,,0 days 00:01:23.888000,0 days 00:00:48.645000,0 days 00:00:39.639000,INTERMEDIATE,8.0,0 days 03:13:21.898000,
PER,0 days 00:02:17.436000,0 days 00:00:46.196000,0 days 00:00:45.987000,0 days 00:00:45.253000,INTERMEDIATE,9.0,,
PER,0 days 00:01:26.386000,0 days 00:00:30.518000,0 days 00:00:29.375000,0 days 00:00:26.493000,INTERMEDIATE,10.0,,
PER,0 days 00:01:23.139000,0 days 00:00:28.847000,0 days 00:00:28.316000,0 days 00:00:25.976000,INTERMEDIATE,11.0,,
PER,0 days 00:01:22.210000,0 days 00:00:28.410000,0 days 00:00:28.128000,0 days 00:00:25.672000,INTERMEDIATE,12.0,,
PER,0 days 00:01:21.828000,0 days 00:00:28.150000,0 days 00:00:28.089000,0 days 00:00:25.589000,INTERMEDIATE,13.0,,
PER,0 days 00:01:21.666000,0 days 00:00:27.982000,0 days 00:00:28.316000,0 days 00:00:25.368000,INTERMEDIATE,14.0,,
PER,0 days 00:01:21.699000,0 days 00:00:28.079000,0 days 00:00:28.269000,0 days 00:00:25.351000,INTERMEDIATE,15.0,,
ALO,0 days 00:01:32.766000,,0 days 00:00:28.764000,0 days 00:00:30.590000,SOFT,1.0,,
ALO,0 days 00:01:50.145000,0 days 00:00:36.326000,0 days 00:00:36.088000,0 days 00:00:37.731000,SOFT,2.0,,0 days 01:05:26.488000
ALO,0 days 00:01:49.357000,0 days 00:00:50.061000,0 days 00:00:31.830000,0 days 00:00:27.466000,INTERMEDIATE,1.0,0 days 01:05:47.175000,
ALO,0 days 00:01:26.225000,0 days 00:00:29.727000,0 days 00:00:29.997000,0 days 00:00:26.501000,INTERMEDIATE,2.0,,
ALO,0 days 00:01:24.932000,0 days 00:00:28.791000,0 days 00:00:29.539000,0 days 00:00:26.602000,INTERMEDIATE,3.0,,
ALO,0 days 00:01:23.975000,0 days 00:00:28.514000,0 days 00:00:29.587000,0 days 00:00:25.874000,INTERMEDIATE,4.0,,
ALO,0 days 00:01:23.182000,0 days 00:00:28.060000,0 days 00:00:29.202000,0 days 00:00:25.920000,INTERMEDIATE,5.0,,
ALO,0 days 00:01:23.756000,0 days 00:00:28.038000,0 days 00:00:29.770000,0 days 00:00:25.948000,INTERMEDIATE,6.0,,
ALO,0 days 00:01:24.325000,0 days 00:00:28.381000,0 days 00:00:30.097000,0 days 00:00:25.847000,INTERMEDIATE,7.0,,
ALO,0 days 00:01:28.333000,0 days 00:00:28.210000,0 days 00:00:30.648000,0 days 00:00:29.475000,INTERMEDIATE,8.0,,0 days 01:17:10.663000
ALO,0 days 00:01:40.065000,0 days 00:00:47.324000,0 days 00:00:28.458000,0 days 00:00:24.283000,SOFT,1.0,0 days 01:17:30.787000,
ALO,0 days 00:01:17.979000,0 days 00:00:26.723000,0 days 00:00:27.395000,0 days 00:00:23.861000,SOFT,2.0,,
ALO,0 days 00:01:17.643000,0 days 00:00:26.406000,0 days 00:00:27.557000,0 days 00:00:23.680000,SOFT,3.0,,
ALO,0 days 00:01:17.413000,0 days 00:00:26.417000,0 days 00:00:27.192000,0 days 00:00:23.804000,SOFT,4.0,,
ALO,0 days 00:01:17.415000,0 days 00:00:26.491000,0 days 00:00:27.432000,0 days 00:00:23.492000,SOFT,5.0,,
ALO,0 days 00:01:27.815000,0 days 00:00:26.287000,0 days 00:00:27.591000,0 days 00:00:33.937000,SOFT,6.0,,
ALO,0 days 00:01:58.298000,0 days 00:00:38.091000,0 days 00:00:43.842000,0 days 00:00:36.365000,SOFT,7.0,,
ALO,0 days 00:02:08.354000,0 days 00:00:44.570000,0 days 00:00:45.254000,0 days 00:00:38.530000,SOFT,8.0,,
ALO,0 days 00:01:59.078000,0 days 00:00:42.625000,0 days 00:00:42.897000,0 days 00:00:33.556000,SOFT,9.0,,
ALO,0 days 00:01:56.043000,0 days 00:00:38.570000,0 days 00:00:43.634000,0 days 00:00:33.839000,SOFT,10.0,,
ALO,0 days 00:02:05.885000,0 days 00:00:38.355000,0 days 00:00:41.614000,0 days 00:00:45.916000,SOFT,11.0,,
ALO,0 days 00:01:17.482000,0 days 00:00:26.863000,0 days 00:00:27.170000,0 days 00:00:23.449000,SOFT,12.0,,
ALO,0 days 00:01:16.681000,0 days 00:00:26.507000,0 days 00:00:26.990000,0 days 00:00:23.184000,SOFT,13.0,,
ALO,0 days 00:01:16.183000,0 days 00:00:26.231000,0 days 00:00:26.873000,0 days 00:00:23.079000,SOFT,14.0,,
ALO,0 days 00:01:16.054000,0 days 00:00:26.002000,0 days 00:00:26.974000,0 days 00:00:23.078000,SOFT,15.0,,
ALO,0 days 00:01:15.885000,0 days 00:00:26.030000,0 days 00:00:26.982000,0 days 00:00:22.873000,SOFT,16.0,,
ALO,0 days 00:01:15.944000,0 days 00:00:26.089000,0 days 00:00:26.998000,0 days 00:00:22.857000,SOFT,17.0,,
ALO,0 days 00:01:16.373000,0 days 00:00:26.082000,0 days 00:00:27.141000,0 days 00:00:23.150000,SOFT,18.0,,
ALO,0 days 00:01:16.333000,0 days 00:00:26.215000,0 days 00:00:27.079000,0 days 00:00:23.039000,SOFT,19.0,,
ALO,0 days 00:01:15.921000,0 days 00:00:25.910000,0 days 00:00:27.046000,0 days 00:00:22.965000,SOFT,20.0,,
ALO,0 days 00:01:16.097000,0 days 00:00:25.915000,0 days 00:00:27.202000,0 days 00:00:22.980000,SOFT,21.0,,
ALO,0 days 00:01:16.282000,0 days 00:00:26.053000,0 days 00:00:27.240000,0 days 00:00:22.989000,SOFT,22.0,,
ALO,0 days 00:01:15.842000,0 days 00:00:25.884000,0 days 00:00:27.129000,0 days 00:00:22.829000,SOFT,23.0,,
ALO,0 days 00:01:15.813000,0 days 00:00:25.744000,0 days 00:00:27.191000,0 days 00:00:22.878000,SOFT,24.0,,
ALO,0 days 00:01:15.690000,0 days 00:00:25.730000,0 days 00:00:27.149000,0 days 00:00:22.811000,SOFT,25.0,,
ALO,0 days 00:01:15.575000,0 days 00:00:25.752000,0 days 00:00:27.021000,0 days 00:00:22.802000,SOFT,26.0,,
ALO,0 days 00:01:15.674000,0 days 00:00:25.817000,0 days 00:00:27.068000,0 days 00:00:22.789000,SOFT,27.0,,
ALO,0 days 00:01:15.836000,0 days 00:00:25.892000,0 days 00:00:27.137000,0 days 00:00:22.807000,SOFT,28.0,,
ALO,0 days 00:01:15.612000,0 days 00:00:25.722000,0 days 00:00:27.107000,0 days 00:00:22.783000,SOFT,29.0,,
ALO,0 days 00:01:15.577000,0 days 00:00:25.739000,0 days 00:00:27.110000,0 days 00:00:22.728000,SOFT,30.0,,
ALO,0 days 00:01:15.743000,0 days 00:00:25.764000,0 days 00:00:27.243000,0 days 00:00:22.736000,SOFT,31.0,,
ALO,0 days 00:01:15.686000,0 days 00:00:25.629000,0 days 00:00:27.290000,0 days 00:00:22.767000,SOFT,32.0,,
ALO,0 days 00:01:15.829000,0 days 00:00:25.598000,0 days 00:00:27.324000,0 days 00:00:22.907000,SOFT,33.0,,
ALO,0 days 00:01:15.615000,0 days 00:00:25.660000,0 days 00:00:27.205000,0 days 00:00:22.750000,SOFT,34.0,,
ALO,0 days 00:01:15.737000,0 days 00:00:25.649000,0 days 00:00:27.377000,0 days 00:00:22.711000,SOFT,35.0,,
ALO,0 days 00:01:15.967000,0 days 00:00:25.623000,0 days 00:00:27.442000,0 days 00:00:22.902000,SOFT,36.0,,
ALO,0 days 00:01:15.841000,0 days 00:00:25.710000,0 days 00:00:27.252000,0 days 00:00:22.879000,SOFT,37.0,,
ALO,0 days 00:01:19.319000,0 days 00:00:25.652000,0 days 00:00:27.369000,0 days 00:00:26.298000,SOFT,38.0,,0 days 02:09:51.232000
ALO,0 days 00:01:38.405000,0 days 00:00:49.636000,0 days 00:00:26.455000,0 days 00:00:22.314000,SOFT,3.0,0 days 02:10:16.387000,
ALO,0 days 00:01:14.153000,0 days 00:00:25.381000,0 days 00:00:26.357000,0 days 00:00:22.415000,SOFT,4.0,,
ALO,0 days 00:01:14.106000,0 days 00:00:25.350000,0 days 00:00:26.406000,0 days 00:00:22.350000,SOFT,5.0,,
ALO,0 days 00:01:15.514000,0 days 00:00:25.911000,0 days 00:00:26.968000,0 days 00:00:22.635000,SOFT,6.0,,
ALO,0 days 00:01:14.348000,0 days 00:00:25.383000,0 days 00:00:26.574000,0 days 00:00:22.391000,SOFT,7.0,,
ALO,0 days 00:01:13.965000,0 days 00:00:25.294000,0 days 00:00:26.355000,0 days 00:00:22.316000,SOFT,8.0,,
ALO,0 days 00:01:13.862000,0 days 00:00:25.159000,0 days 00:00:26.364000,0 days 00:00:22.339000,SOFT,9.0,,
ALO,0 days 00:01:13.837000,0 days 00:00:25.179000,0 days 00:00:26.334000,0 days 00:00:22.324000,SOFT,10.0,,
ALO,0 days 00:01:14.319000,0 days 00:00:25.323000,0 days 00:00:26.550000,0 days 00:00:22.446000,SOFT,11.0,,
ALO,0 days 00:01:14.005000,0 days 00:00:25.221000,0 days 00:00:26.535000,0 days 00:00:22.249000,SOFT,12.0,,
ALO,0 days 00:01:14.158000,0 days 00:00:25.304000,0 days 00:00:26.390000,0 days 00:00:22.464000,SOFT,13.0,,
ALO,0 days 00:01:14.409000,0 days 00:00:25.254000,0 days 00:00:26.421000,0 days 00:00:22.734000,SOFT,14.0,,
ALO,0 days 00:01:29.136000,0 days 00:00:27.020000,0 days 00:00:29.501000,0 days 00:00:32.615000,SOFT,15.0,,0 days 02:26:35.464000
ALO,0 days 00:01:44.305000,0 days 00:00:49.170000,0 days 00:00:29.830000,0 days 00:00:25.305000,INTERMEDIATE,4.0,0 days 02:26:56.104000,
ALO,0 days 00:01:40.079000,0 days 00:00:32.516000,0 days 00:00:30.085000,0 days 00:00:37.478000,INTERMEDIATE,5.0,,
ALO,0 days 00:02:22.422000,0 days 00:00:47.810000,0 days 00:00:47.354000,0 days 00:00:47.258000,INTERMEDIATE,6.0,,0 days 02:32:22.239000
ALO,,,0 days 00:00:48.833000,0 days 00:00:39.803000,INTERMEDIATE,7.0,0 days 03:13:17.539000,
ALO,0 days 00:02:17.533000,0 days 00:00:46.446000,0 days 00:00:46.069000,0 days 00:00:45.018000,INTERMEDIATE,8.0,,
ALO,0 days 00:01:26,0 days 00:00:30.445000,0 days 00:00:29.234000,0 days 00:00:26.321000,INTERMEDIATE,9.0,,
ALO,0 days 00:01:23.132000,0 days 00:00:28.941000,0 days 00:00:28.307000,0 days 00:00:25.884000,INTERMEDIATE,10.0,,
ALO,0 days 00:01:22.300000,0 days 00:00:28.478000,0 days 00:00:28.138000,0 days 00:00:25.684000,INTERMEDIATE,11.0,,
ALO,0 days 00:01:22.213000,0 days 00:00:28.210000,0 days 00:00:28.518000,0 days 00:00:25.485000,INTERMEDIATE,12.0,,
ALO,0 days 00:01:21.622000,0 days 00:00:28.057000,0 days 00:00:28.148000,0 days 00:00:25.417000,INTERMEDIATE,13.0,,
ALO,0 days 00:01:21.123000,0 days 00:00:27.877000,0 days 00:00:27.990000,0 days 00:00:25.256000,INTERMEDIATE,14.0,,
LEC,0 days 00:01:42.801000,,0 days 00:00:29.565000,0 days 00:00:38.556000,SOFT,1.0,,0 days 01:03:46.443000
LEC,0 days 00:01:58.969000,0 days 00:01:02.095000,0 days 00:00:30.229000,0 days 00:00:26.645000,INTERMEDIATE,1.0,0 days 01:04:19.114000,
LEC,0 days 00:01:30.281000,0 days 00:00:30.696000,0 days 00:00:31.595000,0 days 00:00:27.990000,INTERMEDIATE,2.0,,
LEC,0 days 00:01:25.852000,0 days 00:00:29.466000,0 days 00:00:30.102000,0 days 00:00:26.284000,INTERMEDIATE,3.0,,
LEC,0 days 00:01:24.975000,0 days 00:00:29.027000,0 days 00:00:29.768000,0 days 00:00:26.180000,INTERMEDIATE,4.0,,
LEC,0 days 00:01:25.657000,0 days 00:00:28.737000,0 days 00:00:30.222000,0 days 00:00:26.698000,INTERMEDIATE,5.0,,
LEC,0 days 00:01:24.818000,0 days 00:00:28.481000,0 days 00:00:30.169000,0 days 00:00:26.168000,INTERMEDIATE,6.0,,
LEC,0 days 00:01:25.064000,0 days 00:00:28.484000,0 days 00:00:30.491000,0 days 00:00:26.089000,INTERMEDIATE,7.0,,
LEC,0 days 00:01:27.458000,0 days 00:00:30.152000,0 days 00:00:31.050000,0 days 00:00:26.256000,INTERMEDIATE,8.0,,
LEC,0 days 00:01:26.256000,0 days 00:00:28.906000,0 days 00:00:31.319000,0 days 00:00:26.031000,INTERMEDIATE,9.0,,
LEC,0 days 00:01:30.892000,0 days 00:00:29.513000,0 days 00:00:31.415000,0 days 00:00:29.964000,INTERMEDIATE,10.0,,0 days 01:18:46.708000
LEC,0 days 00:01:47.200000,0 days 00:00:54.699000,0 days 00:00:28.615000,0 days 00:00:23.886000,SOFT,1.0,0 days 01:19:13.942000,
LEC,0 days 00:01:18.149000,0 days 00:00:26.872000,0 days 00:00:27.826000,0 days 00:00:23.451000,SOFT,2.0,,
LEC,0 days 00:01:17.837000,0 days 00:00:26.627000,0 days 00:00:27.586000,0 days 00:00:23.624000,SOFT,3.0,,
LEC,0 days 00:01:17.621000,0 days 00:00:26.667000,0 days 00:00:27.597000,0 days 00:00:23.357000,SOFT,4.0,,
LEC,0 days 00:01:37.308000,0 days 00:00:26.346000,0 days 00:00:35.450000,0 days 00:00:35.512000,SOFT,5.0,,
LEC,0 days 00:01:53.845000,0 days 00:00:39.328000,0 days 00:00:37.079000,0 days 00:00:37.438000,SOFT,6.0,,
LEC,0 days 00:01:46.782000,0 days 00:00:31.794000,0 days 00:00:41.259000,0 days 00:00:33.729000,SOFT,7.0,,
LEC,0 days 00:02:03.019000,0 days 00:00:44.244000,0 days 00:00:48.027000,0 days 00:00:30.748000,SOFT,8.0,,
LEC,0 days 00:01:54.136000,0 days 00:00:35.596000,0 days 00:00:46.500000,0 days 00:00:32.040000,SOFT,9.0,,
LEC,0 days 00:01:57.665000,0 days 00:00:36.485000,0 days 00:00:42.181000,0 days 00:00:38.999000,SOFT,10.0,,
LEC,0 days 00:01:19.372000,0 days 00:00:27.819000,0 days 00:00:27.857000,0 days 00:00:23.696000,SOFT,11.0,,
LEC,0 days 00:01:18.267000,0 days 00:00:26.904000,0 days 00:00:27.924000,0 days 00:00:23.439000,SOFT,12.0,,
LEC,0 days 00:01:17.769000,0 days 00:00:26.694000,0 days 00:00:27.870000,0 days 00:00:23.205000,SOFT,13.0,,
