Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
PIA,0 days 00:01:09.896000,0 days 00:00:17.641000,0 days 00:00:31.158000,0 days 00:00:21.097000,MEDIUM,8.0,,
PIA,0 days 00:01:09.993000,0 days 00:00:17.679000,0 days 00:00:31.165000,0 days 00:00:21.149000,MEDIUM,9.0,,
PIA,0 days 00:01:10.073000,0 days 00:00:17.674000,0 days 00:00:31.266000,0 days 00:00:21.133000,MEDIUM,10.0,,
PIA,0 days 00:01:12.778000,0 days 00:00:17.677000,0 days 00:00:33.786000,0 days 00:00:21.315000,MEDIUM,11.0,,
PIA,0 days 00:01:11.512000,0 days 00:00:18.321000,0 days 00:00:32.061000,0 days 00:00:21.130000,MEDIUM,12.0,,
PIA,0 days 00:01:10.300000,0 days 00:00:17.652000,0 days 00:00:31.447000,0 days 00:00:21.201000,MEDIUM,13.0,,
PIA,0 days 00:01:10.145000,0 days 00:00:17.659000,0 days 00:00:31.392000,0 days 00:00:21.094000,MEDIUM,14.0,,
PIA,0 days 00:01:10.723000,0 days 00:00:17.730000,0 days 00:00:31.702000,0 days 00:00:21.291000,MEDIUM,15.0,,
PIA,0 days 00:01:10.303000,0 days 00:00:17.409000,0 days 00:00:31.599000,0 days 00:00:21.295000,MEDIUM,16.0,,
PIA,0 days 00:01:10.482000,0 days 00:00:17.273000,0 days 00:00:31.807000,0 days 00:00:21.402000,MEDIUM,17.0,,
PIA,0 days 00:01:10.522000,0 days 00:00:17.354000,0 days 00:00:31.759000,0 days 00:00:21.409000,MEDIUM,18.0,,
PIA,0 days 00:01:10.244000,0 days 00:00:17.329000,0 days 00:00:31.528000,0 days 00:00:21.387000,MEDIUM,19.0,,
PIA,0 days 00:01:11.614000,0 days 00:00:18.026000,0 days 00:00:31.960000,0 days 00:00:21.628000,MEDIUM,20.0,,
PIA,0 days 00:01:10.546000,0 days 00:00:17.336000,0 days 00:00:31.790000,0 days 00:00:21.420000,MEDIUM,21.0,,
PIA,0 days 00:01:11.570000,0 days 00:00:17.306000,0 days 00:00:32.089000,0 days 00:00:22.175000,MEDIUM,22.0,,
PIA,0 days 00:01:12.104000,0 days 00:00:17.884000,0 days 00:00:32.385000,0 days 00:00:21.835000,MEDIUM,23.0,,
PIA,0 days 00:01:11.401000,0 days 00:00:17.409000,0 days 00:00:32.126000,0 days 00:00:21.866000,MEDIUM,24.0,,
PIA,0 days 00:01:12.232000,0 days 00:00:17.428000,0 days 00:00:32.768000,0 days 00:00:22.036000,MEDIUM,25.0,,
PIA,0 days 00:01:11.381000,0 days 00:00:17.589000,0 days 00:00:32.155000,0 days 00:00:21.637000,MEDIUM,26.0,,
PIA,0 days 00:01:10.704000,0 days 00:00:17.573000,0 days 00:00:31.750000,0 days 00:00:21.381000,MEDIUM,27.0,,
PIA,0 days 00:01:10.666000,0 days 00:00:17.895000,0 days 00:00:31.601000,0 days 00:00:21.170000,MEDIUM,28.0,,
PIA,0 days 00:01:10.006000,0 days 00:00:17.653000,0 days 00:00:31.390000,0 days 00:00:20.963000,MEDIUM,29.0,,
