Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
BOT,0 days 00:02:11.361000,0 days 00:00:44.850000,0 days 00:00:46.432000,0 days 00:00:40.079000,MEDIUM,11.0,,
BOT,0 days 00:01:31.391000,0 days 00:00:33.860000,0 days 00:00:30.894000,0 days 00:00:26.637000,MEDIUM,12.0,,
BOT,0 days 00:01:30.205000,0 days 00:00:33.232000,0 days 00:00:30.293000,0 days 00:00:26.680000,MEDIUM,13.0,,
BOT,0 days 00:01:29.625000,0 days 00:00:32.915000,0 days 00:00:30.318000,0 days 00:00:26.392000,MEDIUM,14.0,,
BOT,0 days 00:01:30.202000,0 days 00:00:33.159000,0 days 00:00:30.645000,0 days 00:00:26.398000,MEDIUM,15.0,,
BOT,0 days 00:01:43.435000,0 days 00:00:32.808000,0 days 00:00:34.281000,0 days 00:00:36.346000,MEDIUM,16.0,,
BOT,0 days 00:02:23.765000,0 days 00:00:47.504000,0 days 00:00:50.721000,0 days 00:00:45.540000,MEDIUM,17.0,,
BOT,,0 days 00:01:00.806000,0 days 00:00:45.544000,0 days 00:00:45.351000,MEDIUM,18.0,,
BOT,0 days 00:02:13.570000,0 days 00:00:48.324000,0 days 00:00:45.530000,0 days 00:00:39.716000,MEDIUM,19.0,,
BOT,0 days 00:01:31.020000,0 days 00:00:34.006000,0 days 00:00:30.589000,0 days 00:00:26.425000,MEDIUM,20.0,,
BOT,0 days 00:01:30.291000,0 days 00:00:33.935000,0 days 00:00:30.234000,0 days 00:00:26.122000,MEDIUM,21.0,,
BOT,0 days 00:01:29.017000,0 days 00:00:32.995000,0 days 00:00:29.884000,0 days 00:00:26.138000,MEDIUM,22.0,,
BOT,0 days 00:01:30.202000,0 days 00:00:32.936000,0 days 00:00:30.543000,0 days 00:00:26.723000,MEDIUM,23.0,,
BOT,0 days 00:01:29.738000,0 days 00:00:32.882000,0 days 00:00:30.467000,0 days 00:00:26.389000,MEDIUM,24.0,,
PIA,,,0 days 00:00:30.154000,0 days 00:00:37.461000,MEDIUM,3.0,,
PIA,0 days 00:02:29.600000,0 days 00:00:51.938000,0 days 00:00:45.325000,0 days 00:00:52.337000,MEDIUM,4.0,,
PIA,0 days 00:01:37.817000,0 days 00:00:32.820000,0 days 00:00:30.659000,0 days 00:00:34.338000,MEDIUM,5.0,,
PIA,0 days 00:02:18.107000,0 days 00:00:48.358000,0 days 00:00:47.546000,0 days 00:00:42.203000,MEDIUM,6.0,,
PIA,0 days 00:02:22.409000,0 days 00:00:51.234000,0 days 00:00:47.945000,0 days 00:00:43.230000,MEDIUM,7.0,,
PIA,0 days 00:02:23.850000,0 days 00:00:50.390000,0 days 00:00:46.833000,0 days 00:00:46.627000,MEDIUM,8.0,,
PIA,0 days 00:01:28.258000,0 days 00:00:32.519000,0 days 00:00:29.624000,0 days 00:00:26.115000,MEDIUM,9.0,,
PIA,0 days 00:01:28.045000,0 days 00:00:32.389000,0 days 00:00:29.611000,0 days 00:00:26.045000,MEDIUM,10.0,,
PIA,0 days 00:01:28.581000,0 days 00:00:32.325000,0 days 00:00:29.769000,0 days 00:00:26.487000,MEDIUM,11.0,,
