Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,PitOutTime,PitInTime
LEC,0 days 00:01:54.640000,0 days 00:00:32.669000,0 days 00:00:51.009000,0 days 00:00:30.962000,MEDIUM,20.0,,
LEC,0 days 00:01:55.158000,0 days 00:00:32.570000,0 days 00:00:51.457000,0 days 00:00:31.131000,MEDIUM,21.0,,
LEC,0 days 00:01:59.575000,0 days 00:00:32.666000,0 days 00:00:51.314000,0 days 00:00:35.595000,MEDIUM,22.0,,0 days 01:53:30.022000
LEC,0 days 00:02:07.552000,0 days 00:00:47.272000,0 days 00:00:49.486000,0 days 00:00:30.794000,MEDIUM,1.0,0 days 01:53:53.209000,
LEC,0 days 00:01:52.515000,0 days 00:00:32.262000,0 days 00:00:49.691000,0 days 00:00:30.562000,MEDIUM,2.0,,
LEC,0 days 00:01:52.460000,0 days 00:00:32.169000,0 days 00:00:49.521000,0 days 00:00:30.770000,MEDIUM,3.0,,
LEC,0 days 00:01:52.510000,0 days 00:00:31.930000,0 days 00:00:50.013000,0 days 00:00:30.567000,MEDIUM,4.0,,
LEC,0 days 00:01:52.663000,0 days 00:00:32.129000,0 days 00:00:49.783000,0 days 00:00:30.751000,MEDIUM,5.0,,
LEC,0 days 00:01:51.677000,0 days 00:00:31.915000,0 days 00:00:49.201000,0 days 00:00:30.561000,MEDIUM,6.0,,
LEC,0 days 00:01:51.872000,0 days 00:00:32.186000,0 days 00:00:49.222000,0 days 00:00:30.464000,MEDIUM,7.0,,
LEC,0 days 00:01:52.014000,0 days 00:00:32.125000,0 days 00:00:49.395000,0 days 00:00:30.494000,MEDIUM,8.0,,
LEC,0 days 00:01:52.683000,0 days 00:00:32.258000,0 days 00:00:49.737000,0 days 00:00:30.688000,MEDIUM,9.0,,
LEC,0 days 00:01:52.492000,0 days 00:00:32.206000,0 days 00:00:49.696000,0 days 00:00:30.590000,MEDIUM,10.0,,
LEC,0 days 00:01:53.507000,0 days 00:00:32.384000,0 days 00:00:50.183000,0 days 00:00:30.940000,MEDIUM,11.0,,
LEC,0 days 00:01:53.284000,0 days 00:00:32.405000,0 days 00:00:50.058000,0 days 00:00:30.821000,MEDIUM,12.0,,
LEC,0 days 00:01:53.296000,0 days 00:00:32.273000,0 days 00:00:50.267000,0 days 00:00:30.756000,MEDIUM,13.0,,
LEC,0 days 00:01:52.735000,0 days 00:00:32.301000,0 days 00:00:49.713000,0 days 00:00:30.721000,MEDIUM,14.0,,
LEC,0 days 00:01:52.545000,0 days 00:00:32.253000,0 days 00:00:49.730000,0 days 00:00:30.562000,MEDIUM,15.0,,
LEC,0 days 00:01:53.248000,0 days 00:00:32.448000,0 days 00:00:49.972000,0 days 00:00:30.828000,MEDIUM,16.0,,
LEC,0 days 00:01:58.112000,0 days 00:00:32.458000,0 days 00:00:50.343000,0 days 00:00:35.311000,MEDIUM,17.0,,0 days 02:25:45.177000
LEC,0 days 00:02:08.683000,0 days 00:00:46.980000,0 days 00:00:50.629000,0 days 00:00:31.074000,SOFT,4.0,0 days 02:26:08.535000,
LEC,0 days 00:01:49.984000,0 days 00:00:31.895000,0 days 00:00:48.108000,0 days 00:00:29.981000,SOFT,5.0,,
STR,0 days 00:02:03.494000,,0 days 00:00:55.746000,0 days 00:00:31.623000,MEDIUM,2.0,,
STR,0 days 00:02:22.601000,0 days 00:00:32.716000,0 days 00:01:06.138000,0 days 00:00:43.747000,MEDIUM,3.0,,
STR,,0 days 00:00:46.155000,0 days 00:01:23.753000,0 days 00:00:52.811000,MEDIUM,4.0,,
STR,,0 days 00:00:47.841000,0 days 00:01:18.007000,0 days 00:00:49.258000,MEDIUM,5.0,,
STR,0 days 00:01:54.921000,0 days 00:00:32.224000,0 days 00:00:51.862000,0 days 00:00:30.835000,MEDIUM,6.0,,
STR,0 days 00:01:55.579000,0 days 00:00:32.431000,0 days 00:00:52.261000,0 days 00:00:30.887000,MEDIUM,7.0,,
STR,0 days 00:01:54.698000,0 days 00:00:32.105000,0 days 00:00:51.592000,0 days 00:00:31.001000,MEDIUM,8.0,,
STR,0 days 00:01:55.305000,0 days 00:00:32.326000,0 days 00:00:51.794000,0 days 00:00:31.185000,MEDIUM,9.0,,
STR,0 days 00:01:56.013000,0 days 00:00:32.382000,0 days 00:00:52.379000,0 days 00:00:31.252000,MEDIUM,10.0,,
STR,0 days 00:01:56.802000,0 days 00:00:32.435000,0 days 00:00:53.069000,0 days 00:00:31.298000,MEDIUM,11.0,,
STR,0 days 00:01:55.941000,0 days 00:00:32.450000,0 days 00:00:52.291000,0 days 00:00:31.200000,MEDIUM,12.0,,
STR,0 days 00:01:56.688000,0 days 00:00:32.736000,0 days 00:00:52.533000,0 days 00:00:31.419000,MEDIUM,13.0,,
STR,0 days 00:01:55.892000,0 days 00:00:32.691000,0 days 00:00:51.986000,0 days 00:00:31.215000,MEDIUM,14.0,,
STR,0 days 00:01:56.948000,0 days 00:00:32.755000,0 days 00:00:52.545000,0 days 00:00:31.648000,MEDIUM,15.0,,
STR,0 days 00:02:00.620000,0 days 00:00:32.664000,0 days 00:00:52.254000,0 days 00:00:35.702000,MEDIUM,16.0,,0 days 01:34:24.300000
STR,0 days 00:02:07.929000,0 days 00:00:46.582000,0 days 00:00:51.007000,0 days 00:00:30.340000,MEDIUM,2.0,0 days 01:34:47.873000,
STR,0 days 00:01:53.961000,0 days 00:00:31.798000,0 days 00:00:51.659000,0 days 00:00:30.504000,MEDIUM,3.0,,
STR,0 days 00:01:54.071000,0 days 00:00:31.981000,0 days 00:00:51.381000,0 days 00:00:30.709000,MEDIUM,4.0,,
STR,0 days 00:01:54.744000,0 days 00:00:32.146000,0 days 00:00:51.770000,0 days 00:00:30.828000,MEDIUM,5.0,,
STR,0 days 00:01:55.696000,0 days 00:00:32.386000,0 days 00:00:52.395000,0 days 00:00:30.915000,MEDIUM,6.0,,
STR,0 days 00:01:54.580000,0 days 00:00:32.054000,0 days 00:00:51.696000,0 days 00:00:30.830000,MEDIUM,7.0,,
STR,0 days 00:01:54.852000,0 days 00:00:32.462000,0 days 00:00:51.408000,0 days 00:00:30.982000,MEDIUM,8.0,,
STR,0 days 00:01:55.291000,0 days 00:00:32.315000,0 days 00:00:51.809000,0 days 00:00:31.167000,MEDIUM,9.0,,
STR,0 days 00:01:56.263000,0 days 00:00:32.641000,0 days 00:00:52.572000,0 days 00:00:31.050000,MEDIUM,10.0,,
STR,0 days 00:01:56.232000,0 days 00:00:32.123000,0 days 00:00:52.949000,0 days 00:00:31.160000,MEDIUM,11.0,,
STR,0 days 00:02:00.327000,0 days 00:00:32.017000,0 days 00:00:52.531000,0 days 00:00:35.779000,MEDIUM,12.0,,0 days 01:55:48.380000
STR,0 days 00:02:10.036000,0 days 00:00:46.843000,0 days 00:00:52.490000,0 days 00:00:30.703000,HARD,1.0,0 days 01:56:11.620000,
STR,0 days 00:01:53.008000,0 days 00:00:32.246000,0 days 00:00:50.221000,0 days 00:00:30.541000,HARD,2.0,,
STR,0 days 00:01:52.880000,0 days 00:00:31.797000,0 days 00:00:50.389000,0 days 00:00:30.694000,HARD,3.0,,
STR,0 days 00:01:53.083000,0 days 00:00:32.127000,0 days 00:00:50.332000,0 days 00:00:30.624000,HARD,4.0,,
STR,0 days 00:01:54.181000,0 days 00:00:32.286000,0 days 00:00:51.083000,0 days 00:00:30.812000,HARD,5.0,,
STR,0 days 00:01:54.026000,0 days 00:00:31.896000,0 days 00:00:51.405000,0 days 00:00:30.725000,HARD,6.0,,
STR,0 days 00:01:54.026000,0 days 00:00:31.978000,0 days 00:00:51.349000,0 days 00:00:30.699000,HARD,7.0,,
STR,0 days 00:01:53.939000,0 days 00:00:31.932000,0 days 00:00:51.310000,0 days 00:00:30.697000,HARD,8.0,,
STR,0 days 00:01:54.109000,0 days 00:00:31.870000,0 days 00:00:51.555000,0 days 00:00:30.684000,HARD,9.0,,
STR,0 days 00:01:54.270000,0 days 00:00:31.924000,0 days 00:00:51.553000,0 days 00:00:30.793000,HARD,10.0,,
STR,0 days 00:01:54.122000,0 days 00:00:31.984000,0 days 00:00:51.417000,0 days 00:00:30.721000,HARD,11.0,,
STR,0 days 00:01:54.431000,0 days 00:00:32.035000,0 days 00:00:51.566000,0 days 00:00:30.830000,HARD,12.0,,
STR,0 days 00:01:54.130000,0 days 00:00:31.871000,0 days 00:00:51.562000,0 days 00:00:30.697000,HARD,13.0,,
STR,0 days 00:01:54.142000,0 days 00:00:31.898000,0 days 00:00:51.472000,0 days 00:00:30.772000,HARD,14.0,,
STR,0 days 00:01:54.465000,0 days 00:00:32.149000,0 days 00:00:51.239000,0 days 00:00:31.077000,HARD,15.0,,
STR,0 days 00:01:54.868000,0 days 00:00:32.040000,0 days 00:00:51.904000,0 days 00:00:30.924000,HARD,16.0,,
STR,0 days 00:01:54.223000,0 days 00:00:32.033000,0 days 00:00:51.468000,0 days 00:00:30.722000,HARD,17.0,,
STR,0 days 00:01:54.760000,0 days 00:00:31.906000,0 days 00:00:51.924000,0 days 00:00:30.930000,HARD,18.0,,
MAG,0 days 00:02:04.500000,,0 days 00:00:55.708000,0 days 00:00:32.096000,MEDIUM,1.0,,
MAG,0 days 00:02:22.270000,0 days 00:00:32.573000,0 days 00:01:06.870000,0 days 00:00:42.827000,MEDIUM,2.0,,
MAG,,0 days 00:00:47.169000,0 days 00:01:22.989000,0 days 00:00:52.575000,MEDIUM,3.0,,
MAG,,0 days 00:00:48.123000,0 days 00:01:17.707000,0 days 00:00:49.031000,MEDIUM,4.0,,
MAG,0 days 00:01:55.521000,0 days 00:00:32.337000,0 days 00:00:52.085000,0 days 00:00:31.099000,MEDIUM,5.0,,
MAG,0 days 00:01:55.439000,0 days 00:00:32.427000,0 days 00:00:51.959000,0 days 00:00:31.053000,MEDIUM,6.0,,
MAG,0 days 00:01:56.214000,0 days 00:00:32.369000,0 days 00:00:52.857000,0 days 00:00:30.988000,MEDIUM,7.0,,
MAG,0 days 00:01:56.730000,0 days 00:00:32.536000,0 days 00:00:52.565000,0 days 00:00:31.629000,MEDIUM,8.0,,
MAG,0 days 00:01:57.616000,0 days 00:00:32.648000,0 days 00:00:53.497000,0 days 00:00:31.471000,MEDIUM,9.0,,
MAG,0 days 00:01:57.228000,0 days 00:00:32.698000,0 days 00:00:53.126000,0 days 00:00:31.404000,MEDIUM,10.0,,
MAG,0 days 00:02:01.489000,0 days 00:00:32.698000,0 days 00:00:53.284000,0 days 00:00:35.507000,MEDIUM,11.0,,0 days 01:26:45.598000
MAG,0 days 00:02:11.935000,0 days 00:00:50.823000,0 days 00:00:50.161000,0 days 00:00:30.951000,HARD,1.0,0 days 01:27:12.388000,
MAG,0 days 00:01:54.773000,0 days 00:00:32.825000,0 days 00:00:50.787000,0 days 00:00:31.161000,HARD,2.0,,
MAG,0 days 00:01:54.434000,0 days 00:00:32.384000,0 days 00:00:50.942000,0 days 00:00:31.108000,HARD,3.0,,
MAG,0 days 00:01:54.500000,0 days 00:00:32.358000,0 days 00:00:51.300000,0 days 00:00:30.842000,HARD,4.0,,
MAG,0 days 00:01:55.273000,0 days 00:00:32.298000,0 days 00:00:51.932000,0 days 00:00:31.043000,HARD,5.0,,
MAG,0 days 00:01:54.454000,0 days 00:00:32.447000,0 days 00:00:51.026000,0 days 00:00:30.981000,HARD,6.0,,
MAG,0 days 00:01:55.134000,0 days 00:00:32.606000,0 days 00:00:51.498000,0 days 00:00:31.030000,HARD,7.0,,
MAG,0 days 00:01:55.386000,0 days 00:00:32.664000,0 days 00:00:51.638000,0 days 00:00:31.084000,HARD,8.0,,
MAG,0 days 00:01:55.496000,0 days 00:00:32.577000,0 days 00:00:51.574000,0 days 00:00:31.345000,HARD,9.0,,
MAG,0 days 00:01:55.584000,0 days 00:00:32.755000,0 days 00:00:51.670000,0 days 00:00:31.159000,HARD,10.0,,
MAG,0 days 00:01:56.301000,0 days 00:00:32.691000,0 days 00:00:51.828000,0 days 00:00:31.782000,HARD,11.0,,
MAG,0 days 00:01:55.601000,0 days 00:00:32.670000,0 days 00:00:51.631000,0 days 00:00:31.300000,HARD,12.0,,
MAG,0 days 00:01:55.714000,0 days 00:00:32.629000,0 days 00:00:51.792000,0 days 00:00:31.293000,HARD,13.0,,
MAG,0 days 00:01:55.919000,0 days 00:00:32.637000,0 days 00:00:51.855000,0 days 00:00:31.427000,HARD,14.0,,
