Driver,Stint,Compound,LapStartTime,TyreLife
RUS,2.0,MEDIUM,0 days 01:27:41.863000,5.0
RUS,2.0,MEDIUM,0 days 01:29:10.180000,6.0
RUS,2.0,MEDIUM,0 days 01:30:38.210000,7.0
RUS,2.0,MEDIUM,0 days 01:32:06.465000,8.0
RUS,2.0,MEDIUM,0 days 01:33:34.588000,9.0
RUS,2.0,MEDIUM,0 days 01:35:02.725000,10.0
RUS,2.0,MEDIUM,0 days 01:36:31.280000,11.0
RUS,2.0,MEDIUM,0 days 01:38:00.868000,12.0
RUS,2.0,MEDIUM,0 days 01:39:29.658000,13.0
RUS,2.0,MEDIUM,0 days 01:40:58.345000,14.0
RUS,2.0,MEDIUM,0 days 01:42:26.858000,15.0
RUS,2.0,MEDIUM,0 days 01:43:55.696000,16.0
RUS,2.0,MEDIUM,0 days 01:45:24.495000,17.0
RUS,2.0,MEDIUM,0 days 01:46:53.121000,18.0
RUS,2.0,MEDIUM,0 days 01:48:23.267000,19.0
RUS,2.0,MEDIUM,0 days 01:49:52.511000,20.0
RUS,2.0,MEDIUM,0 days 01:51:21.797000,21.0
RUS,2.0,MEDIUM,0 days 01:52:51.018000,22.0
RUS,2.0,MEDIUM,0 days 01:54:19.974000,23.0
RUS,3.0,MEDIUM,0 days 01:55:52.607000,1.0
RUS,3.0,MEDIUM,0 days 01:57:37.114000,2.0
RUS,3.0,MEDIUM,0 days 01:59:03.953000,3.0
RUS,3.0,MEDIUM,0 days 02:00:31.035000,4.0
RUS,3.0,MEDIUM,0 days 02:01:58.978000,5.0
RUS,3.0,MEDIUM,0 days 02:03:26.326000,6.0
RUS,3.0,MEDIUM,0 days 02:04:53.472000,7.0
RUS,3.0,MEDIUM,0 days 02:06:20.553000,8.0
RUS,3.0,MEDIUM,0 days 02:07:48.053000,9.0
RUS,3.0,MEDIUM,0 days 02:09:16.398000,10.0
RUS,3.0,MEDIUM,0 days 02:10:44.325000,11.0
RUS,3.0,MEDIUM,0 days 02:12:12.209000,12.0
RUS,3.0,MEDIUM,0 days 02:13:40.052000,13.0
RUS,3.0,MEDIUM,0 days 02:15:07.531000,14.0
RUS,3.0,MEDIUM,0 days 02:16:34.951000,15.0
RUS,4.0,SOFT,0 days 02:18:05.849000,3.0
RUS,4.0,SOFT,0 days 02:19:49.344000,4.0
RUS,4.0,SOFT,0 days 02:21:13.980000,5.0
RUS,4.0,SOFT,0 days 02:22:39.242000,6.0
RUS,4.0,SOFT,0 days 02:24:04.793000,7.0
RUS,4.0,SOFT,0 days 02:25:30.740000,8.0
RUS,4.0,SOFT,0 days 02:26:57.622000,9.0
RUS,4.0,SOFT,0 days 02:28:24.313000,10.0
RUS,4.0,SOFT,0 days 02:29:51.074000,11.0
RUS,4.0,SOFT,0 days 02:31:17.460000,12.0
RUS,4.0,SOFT,0 days 02:32:44.529000,13.0
RUS,4.0,SOFT,0 days 02:34:11.670000,14.0
RUS,4.0,SOFT,0 days 02:35:39.074000,15.0
RUS,4.0,SOFT,0 days 02:37:07.039000,16.0
RUS,4.0,SOFT,0 days 02:38:35.975000,17.0
SAI,1.0,SOFT,0 days 01:02:12.915000,4.0
SAI,1.0,SOFT,0 days 01:03:46.022000,5.0
SAI,1.0,SOFT,0 days 01:05:14.453000,6.0
SAI,1.0,SOFT,0 days 01:06:42.598000,7.0
SAI,1.0,SOFT,0 days 01:08:10.725000,8.0
SAI,1.0,SOFT,0 days 01:09:39.110000,9.0
SAI,1.0,SOFT,0 days 01:11:07.723000,10.0
SAI,1.0,SOFT,0 days 01:12:51.518000,11.0
SAI,1.0,SOFT,0 days 01:14:21.608000,12.0
SAI,1.0,SOFT,0 days 01:15:51.989000,13.0
SAI,2.0,MEDIUM,0 days 01:17:26.674000,1.0
SAI,2.0,MEDIUM,0 days 01:19:12.484000,2.0
SAI,2.0,MEDIUM,0 days 01:20:40.116000,3.0
SAI,2.0,MEDIUM,0 days 01:22:09.219000,4.0
SAI,2.0,MEDIUM,0 days 01:23:37.186000,5.0
SAI,2.0,MEDIUM,0 days 01:25:05.253000,6.0
SAI,2.0,MEDIUM,0 days 01:26:33.571000,7.0
SAI,2.0,MEDIUM,0 days 01:28:02.987000,8.0
SAI,2.0,MEDIUM,0 days 01:29:31.179000,9.0
SAI,2.0,MEDIUM,0 days 01:30:59.655000,10.0
SAI,2.0,MEDIUM,0 days 01:32:28.383000,11.0
SAI,2.0,MEDIUM,0 days 01:33:57.505000,12.0
SAI,2.0,MEDIUM,0 days 01:35:26.476000,13.0
SAI,2.0,MEDIUM,0 days 01:36:55.554000,14.0
SAI,2.0,MEDIUM,0 days 01:38:23.758000,15.0
SAI,2.0,MEDIUM,0 days 01:39:52.497000,16.0
SAI,2.0,MEDIUM,0 days 01:41:21.252000,17.0
SAI,2.0,MEDIUM,0 days 01:42:49.800000,18.0
SAI,2.0,MEDIUM,0 days 01:44:18.454000,19.0
SAI,2.0,MEDIUM,0 days 01:45:47.979000,20.0
SAI,2.0,MEDIUM,0 days 01:47:16.806000,21.0
SAI,3.0,MEDIUM,0 days 01:48:49.506000,1.0
SAI,3.0,MEDIUM,0 days 01:50:35.446000,2.0
SAI,3.0,MEDIUM,0 days 01:52:02.119000,3.0
SAI,3.0,MEDIUM,0 days 01:53:28.746000,4.0
SAI,3.0,MEDIUM,0 days 01:54:55.799000,5.0
SAI,3.0,MEDIUM,0 days 01:56:22.648000,6.0
SAI,3.0,MEDIUM,0 days 01:57:49.485000,7.0
SAI,3.0,MEDIUM,0 days 01:59:16.400000,8.0
SAI,3.0,MEDIUM,0 days 02:00:43.565000,9.0
SAI,3.0,MEDIUM,0 days 02:02:11.198000,10.0
SAI,3.0,MEDIUM,0 days 02:03:39.032000,11.0
SAI,3.0,MEDIUM,0 days 02:05:06.982000,12.0
SAI,3.0,MEDIUM,0 days 02:06:35.040000,13.0
SAI,3.0,MEDIUM,0 days 02:08:03.165000,14.0
SAI,4.0,SOFT,0 days 02:09:34.971000,4.0
SAI,4.0,SOFT,0 days 02:11:19.569000,5.0
SAI,4.0,SOFT,0 days 02:12:45.914000,6.0
SAI,4.0,SOFT,0 days 02:14:12.085000,7.0
SAI,4.0,SOFT,0 days 02:15:38.070000,8.0
SAI,4.0,SOFT,0 days 02:17:04.351000,9.0
SAI,4.0,SOFT,0 days 02:18:30.567000,10.0
SAI,4.0,SOFT,0 days 02:19:56.703000,11.0
SAI,4.0,SOFT,0 days 02:21:23.140000,12.0
SAI,4.0,SOFT,0 days 02:22:49.595000,13.0
SAI,4.0,SOFT,0 days 02:24:15.897000,14.0
SAI,4.0,SOFT,0 days 02:25:42.657000,15.0
SAI,4.0,SOFT,0 days 02:27:10.348000,16.0
SAI,4.0,SOFT,0 days 02:28:36.399000,17.0
SAI,4.0,SOFT,0 days 02:30:03.697000,18.0
SAI,4.0,SOFT,0 days 02:31:32.085000,19.0
SAI,4.0,SOFT,0 days 02:32:59.479000,20.0
SAI,4.0,SOFT,0 days 02:34:26.845000,21.0
SAI,4.0,SOFT,0 days 02:35:54.710000,22.0
SAI,4.0,SOFT,0 days 02:37:22.966000,23.0
SAI,4.0,SOFT,0 days 02:38:50.606000,24.0
HAM,1.0,MEDIUM,0 days 01:02:12.915000,1.0
HAM,2.0,SOFT,0 days 01:04:08.291000,3.0
HAM,2.0,SOFT,0 days 01:06:03.425000,4.0
HAM,2.0,SOFT,0 days 01:07:30.920000,5.0
